462.75	2814
463	2831
463.25	2845
463.5	2919
463.75	2998
464	3023
464.25	2954
464.5	2986
464.75	3011
465	3023
465.25	2946
465.5	2941
465.75	3041
466	3110
466.25	3116
466.5	2895
466.75	3008
467	3086
467.25	3096
467.5	3096
467.75	3062
468	3083
468.25	3152
468.5	3145
468.75	3197
469	3192
469.25	3166
469.5	3245
469.75	3280
470	3324
470.25	3406
470.5	3238
470.75	3374
471	3433
471.25	3243
471.5	3383
471.75	3217
472	3429
472.25	3442
472.5	3419
472.75	3382
473	3492
473.25	3463
473.5	3508
473.75	3541
474	3418
474.25	3731
474.5	3514
474.75	3631
475	3677
475.25	3740
475.5	3609
475.75	3787
476	3718
476.25	3720
476.5	3683
476.75	3818
477	3804
477.25	3760
477.5	3897
477.75	3779
478	3892
478.25	3995
478.5	4079
478.75	3913
479	4004
479.25	4060
479.5	4031
479.75	3977
480	4027
480.25	4005
480.5	3983
480.75	4224
481	4135
481.25	4295
481.5	4242
481.75	4271
482	4298
482.25	4240
482.5	4181
482.75	4389
483	4421
483.25	4447
483.5	4358
483.75	4405
484	4497
484.25	4517
484.5	4582
484.75	4502
485	4670
485.25	4671
485.5	4658
485.75	4670
486	4672
486.25	4668
486.5	4709
486.75	4889
487	4797
487.25	4832
487.5	4907
487.75	4971
488	5079
488.25	4986
488.5	4983
488.75	5120
489	5067
489.25	5102
489.5	5212
489.75	5221
490	5140
490.25	5246
490.5	5317
490.75	5320
491	5292
491.25	5295
491.5	5494
491.75	5416
492	5403
492.25	5627
492.5	5569
492.75	5625
493	5652
493.25	5703
493.5	5627
493.75	5772
494	5844
494.25	5883
494.5	5955
494.75	5965
495	5952
495.25	6017
495.5	6165
495.75	6151
496	6235
496.25	6323
496.5	6315
496.75	6333
497	6402
497.25	6452
497.5	6431
497.75	6485
498	6577
498.25	6651
498.5	6658
498.75	6616
499	6834
499.25	6904
499.5	6884
499.75	6879
500	7044
500.25	6965
500.5	7047
500.75	7033
501	7205
501.25	7182
501.5	7233
501.75	7293
502	7334
502.25	7552
502.5	7489
502.75	7559
503	7621
503.25	7776
503.5	7700
503.75	7865
504	7805
504.25	7908
504.5	7935
504.75	8012
505	8007
505.25	8237
505.5	8145
505.75	8369
506	8368
506.25	8433
506.5	8507
506.75	8654
507	8557
507.25	8674
507.5	8770
507.75	8779
508	8837
508.25	8862
508.5	9070
508.75	9079
509	9082
509.25	9208
509.5	9302
509.75	9337
510	9412
510.25	9660
510.5	9551
510.75	9639
511	9687
511.25	9841
511.5	9847
511.75	9897
512	10200
512.25	10249
512.5	10286
512.75	10085
513	10284
513.25	10276
513.5	10453
513.75	10452
514	10735
514.25	10632
514.5	10784
514.75	10833
515	10834
515.25	10995
515.5	11115
515.75	10971
516	11168
516.25	11134
516.5	11212
516.75	11449
517	11343
517.25	11549
517.5	11604
517.75	11854
518	11717
518.25	12040
518.5	11943
518.75	11922
519	12241
519.25	12256
519.5	12310
519.75	12411
520	12419
520.25	12574
520.5	12568
520.75	12756
521	12776
521.25	12837
521.5	12888
521.75	13087
522	13169
522.25	13247
522.5	13142
522.75	13340
523	13527
523.25	13555
523.5	13653
523.75	13685
524	13800
524.25	14030
524.5	14041
524.75	14243
525	14260
525.25	14246
525.5	14496
525.75	14495
526	14782
526.25	14550
526.5	14805
526.75	14904
527	14997
527.25	15140
527.5	15282
527.75	15363
528	15419
528.25	15486
528.5	15668
528.75	15715
529	15853
529.25	15839
529.5	15945
529.75	16094
530	16036
530.25	16182
530.5	16340
530.75	16520
531	16638
531.25	16932
531.5	16717
531.75	16877
532	17048
532.25	17113
532.5	17378
532.75	17382
533	17455
533.25	17835
533.5	17819
533.75	18072
534	18154
534.25	18259
534.5	18427
534.75	18556
535	18524
535.25	18900
535.5	18938
535.75	19033
536	19101
536.25	19374
536.5	19494
536.75	19675
537	19748
537.25	19914
537.5	20101
537.75	20077
538	20318
538.25	20420
538.5	20544
538.75	20744
539	20937
539.25	20997
539.5	21294
539.75	21427
540	21478
540.25	21799
540.5	21903
540.75	21874
541	22304
541.25	22340
541.5	22592
541.75	22776
542	22901
542.25	23146
542.5	23194
542.75	23432
543	23518
543.25	23644
543.5	24003
543.75	24075
544	24526
544.25	24512
544.5	24758
544.75	24905
545	25066
545.25	25219
545.5	25472
545.75	25483
546	25780
546.25	26033
546.5	26261
546.75	26406
547	26734
547.25	26721
547.5	26859
547.75	27228
548	27255
548.25	27453
548.5	27685
548.75	27882
549	28151
549.25	28344
549.5	28689
549.75	28835
550	29052
550.25	29387
550.5	29483
550.75	29707
551	29841
551.25	29954
551.5	30176
551.75	30438
552	30519
552.25	30719
552.5	30878
552.75	31099
553	31349
553.25	31539
553.5	31814
553.75	31902
554	32058
554.25	32410
554.5	32413
554.75	32621
555	32915
555.25	33080
555.5	33210
555.75	33390
556	33596
556.25	33901
556.5	34077
556.75	34286
557	34331
557.25	34549
